group,index,label,prediction,baseline_prediction,attr_sum,diff,completeness_error
low,0,0.0,0.8191609382629395,134.96713256835938,-134.8618621826172,-134.14797163009644,-0.713890552520752
low,1,0.0,1.0101993083953857,134.96713256835938,-134.17408752441406,-133.956933259964,-0.21715426445007324
low,2,0.07000000029802322,0.7172465324401855,134.96713256835938,-134.27932739257812,-134.2498860359192,-0.029441356658935547
low,3,0.11999999731779099,0.9601099491119385,134.96713256835938,-134.06442260742188,-134.00702261924744,-0.05739998817443848
low,4,0.2199999988079071,0.724353551864624,134.96713256835938,-134.15048217773438,-134.24277901649475,0.09229683876037598
low,5,0.30000001192092896,0.8415188789367676,134.96713256835938,-134.4355010986328,-134.1256136894226,-0.3098874092102051
low,6,0.3400000035762787,1.026038646697998,134.96713256835938,-134.07533264160156,-133.94109392166138,-0.13423871994018555
medium,0,156.8300018310547,163.26039123535156,134.96713256835938,28.17611312866211,28.293258666992188,-0.11714553833007812
medium,1,156.86000061035156,162.80563354492188,134.96713256835938,28.113811492919922,27.8385009765625,0.2753105163574219
medium,2,156.89999389648438,150.92845153808594,134.96713256835938,16.00754737854004,15.961318969726562,0.04622840881347656
medium,3,156.99000549316406,157.34889221191406,134.96713256835938,22.014232635498047,22.381759643554688,-0.3675270080566406
medium,4,157.0399932861328,148.03228759765625,134.96713256835938,13.049352645874023,13.065155029296875,-0.015802383422851562
medium,5,157.25999450683594,159.63229370117188,134.96713256835938,24.55016326904297,24.6651611328125,-0.11499786376953125
medium,6,157.33999633789062,152.3664093017578,134.96713256835938,17.09868621826172,17.399276733398438,-0.30059051513671875
high,0,1082.6199951171875,1095.864990234375,134.96713256835938,960.23974609375,960.8978576660156,-0.658111572265625
high,1,1085.4000244140625,1095.097900390625,134.96713256835938,959.2991943359375,960.1307678222656,-0.831573486328125
high,2,1103.5999755859375,1107.8634033203125,134.96713256835938,972.453369140625,972.8962707519531,-0.442901611328125
high,3,1141.780029296875,1084.6876220703125,134.96713256835938,947.8880615234375,949.7204895019531,-1.832427978515625
high,4,1144.1500244140625,1141.9002685546875,134.96713256835938,1006.41162109375,1006.9331359863281,-0.521514892578125
high,5,1188.1700439453125,1160.3505859375,134.96713256835938,1023.7017211914062,1025.3834533691406,-1.681732177734375
high,6,1210.8900146484375,1184.4954833984375,134.96713256835938,1049.3558349609375,1049.5283508300781,-0.172515869140625
best,0,964.8200073242188,964.8179931640625,134.96713256835938,828.8285522460938,829.8508605957031,-1.022308349609375
best,1,79.87999725341797,79.88246154785156,134.96713256835938,-54.910858154296875,-55.08467102050781,0.1738128662109375
best,2,9.470000267028809,9.462182998657227,134.96713256835938,-125.64523315429688,-125.50494956970215,-0.14028358459472656
best,3,37.22999954223633,37.22003936767578,134.96713256835938,-97.49871063232422,-97.7470932006836,0.248382568359375
best,4,463.2900085449219,463.2962646484375,134.96713256835938,328.0046081542969,328.3291320800781,-0.32452392578125
best,5,12.0600004196167,12.050267219543457,134.96713256835938,-122.71041870117188,-122.91686534881592,0.20644664764404297
best,6,430.29998779296875,430.3007507324219,134.96713256835938,295.5067138671875,295.3336181640625,0.173095703125
worst,0,680.8800048828125,836.0514526367188,134.96713256835938,700.84912109375,701.0843200683594,-0.235198974609375
worst,1,825.5999755859375,699.7301025390625,134.96713256835938,563.5692749023438,564.7629699707031,-1.193695068359375
worst,2,213.57000732421875,304.94189453125,134.96713256835938,169.6795654296875,169.97476196289062,-0.295196533203125
worst,3,362.2300109863281,271.78472900390625,134.96713256835938,137.13775634765625,136.81759643554688,0.320159912109375
worst,4,974.5999755859375,1062.1575927734375,134.96713256835938,925.919921875,927.1904602050781,-1.270538330078125
worst,5,423.4100036621094,338.54278564453125,134.96713256835938,203.8756561279297,203.57565307617188,0.3000030517578125
worst,6,667.7000122070312,582.9176025390625,134.96713256835938,447.9812927246094,447.9504699707031,0.03082275390625
random,0,77.52999877929688,78.88699340820312,134.96713256835938,-56.05928039550781,-56.08013916015625,0.0208587646484375
random,1,389.1600036621094,390.92608642578125,134.96713256835938,255.8587646484375,255.95895385742188,-0.100189208984375
random,2,98.58999633789062,97.80730438232422,134.96713256835938,-36.84739685058594,-37.159828186035156,0.31243133544921875
random,3,350.8999938964844,374.81109619140625,134.96713256835938,239.92759704589844,239.84396362304688,0.0836334228515625
random,4,72.58999633789062,75.96076965332031,134.96713256835938,-59.22142791748047,-59.00636291503906,-0.21506500244140625
random,5,590.7000122070312,589.679443359375,134.96713256835938,454.379638671875,454.7123107910156,-0.332672119140625
random,6,172.75,182.40847778320312,134.96713256835938,46.947513580322266,47.44134521484375,-0.4938316345214844
