group,index,label,prediction,baseline_prediction,attr_sum,diff,completeness_error
low,0,0.0,2.05232310295105,132.9145965576172,-128.0225372314453,-130.86227345466614,2.839736223220825
low,1,0.0,2.055525302886963,132.9145965576172,-131.3773651123047,-130.85907125473022,-0.5182938575744629
low,2,0.07000000029802322,1.9543737173080444,132.9145965576172,-131.57546997070312,-130.96022284030914,-0.6152471303939819
low,3,0.11999999731779099,1.9543520212173462,132.9145965576172,-132.8515167236328,-130.96024453639984,-1.8912721872329712
low,4,0.2199999988079071,1.9318398237228394,132.9145965576172,-131.4121551513672,-130.98275673389435,-0.42939841747283936
low,5,0.30000001192092896,1.9543174505233765,132.9145965576172,-130.37936401367188,-130.9602791070938,0.580915093421936
low,6,0.3400000035762787,1.9586542844772339,132.9145965576172,-130.5118408203125,-130.95594227313995,0.4441014528274536
medium,0,156.8300018310547,159.0303955078125,132.9145965576172,25.323299407958984,26.115798950195312,-0.7924995422363281
medium,1,156.86000061035156,159.0728759765625,132.9145965576172,26.726734161376953,26.158279418945312,0.5684547424316406
medium,2,156.89999389648438,150.3199920654297,132.9145965576172,16.78469467163086,17.4053955078125,-0.6207008361816406
medium,3,156.99000549316406,148.2564239501953,132.9145965576172,15.510345458984375,15.341827392578125,0.16851806640625
medium,4,157.0399932861328,149.79403686523438,132.9145965576172,16.832996368408203,16.879440307617188,-0.046443939208984375
medium,5,157.25999450683594,158.28836059570312,132.9145965576172,25.529273986816406,25.373764038085938,0.15550994873046875
medium,6,157.33999633789062,150.7315216064453,132.9145965576172,17.317262649536133,17.816925048828125,-0.4996623992919922
high,0,1082.6199951171875,1087.3114013671875,132.9145965576172,956.3456420898438,954.3968048095703,1.9488372802734375
high,1,1085.4000244140625,1082.1767578125,132.9145965576172,950.542236328125,949.2621612548828,1.2800750732421875
high,2,1103.5999755859375,1133.638671875,132.9145965576172,1002.321044921875,1000.7240753173828,1.5969696044921875
high,3,1141.780029296875,1120.159912109375,132.9145965576172,989.217529296875,987.2453155517578,1.9722137451171875
high,4,1144.1500244140625,1116.009765625,132.9145965576172,984.8828735351562,983.0951690673828,1.7877044677734375
high,5,1188.1700439453125,1136.995361328125,132.9145965576172,1004.7013549804688,1004.0807647705078,0.6205902099609375
high,6,1210.8900146484375,1224.302001953125,132.9145965576172,1093.01025390625,1091.3874053955078,1.6228485107421875
best,0,5.739999771118164,5.739290714263916,132.9145965576172,-127.14032745361328,-127.17530584335327,0.034978389739990234
best,1,33.619998931884766,33.61811828613281,132.9145965576172,-98.8932876586914,-99.29647827148438,0.40319061279296875
best,2,591.3699951171875,591.3740844726562,132.9145965576172,460.0121765136719,458.45948791503906,1.5526885986328125
best,3,14.350000381469727,14.34512996673584,132.9145965576172,-117.51966094970703,-118.56946659088135,1.0498056411743164
best,4,9.109999656677246,9.11563491821289,132.9145965576172,-123.34159088134766,-123.7989616394043,0.4573707580566406
best,5,414.2300109863281,414.2405090332031,132.9145965576172,283.0623779296875,281.32591247558594,1.7364654541015625
best,6,44.529998779296875,44.53854751586914,132.9145965576172,-87.87120056152344,-88.37604904174805,0.5048484802246094
worst,0,680.8800048828125,840.7178344726562,132.9145965576172,709.8890991210938,707.8032379150391,2.0858612060546875
worst,1,825.5999755859375,668.5387573242188,132.9145965576172,536.6310424804688,535.6241607666016,1.0068817138671875
worst,2,974.5999755859375,1081.1708984375,132.9145965576172,949.762939453125,948.2563018798828,1.5066375732421875
worst,3,597.3499755859375,510.072021484375,132.9145965576172,377.1776123046875,377.1574249267578,0.0201873779296875
worst,4,617.8300170898438,702.6477661132812,132.9145965576172,569.534912109375,569.7331695556641,-0.1982574462890625
worst,5,852.72998046875,767.9505615234375,132.9145965576172,635.6506958007812,635.0359649658203,0.6147308349609375
worst,6,667.7000122070312,584.906982421875,132.9145965576172,452.8204040527344,451.9923858642578,0.8280181884765625
random,0,77.52999877929688,75.1156234741211,132.9145965576172,-57.38515090942383,-57.798973083496094,0.4138221740722656
random,1,389.1600036621094,397.2484130859375,132.9145965576172,263.1896667480469,264.3338165283203,-1.1441497802734375
random,2,98.58999633789062,94.39252471923828,132.9145965576172,-39.747520446777344,-38.522071838378906,-1.2254486083984375
random,3,350.8999938964844,368.71807861328125,132.9145965576172,235.91156005859375,235.80348205566406,0.1080780029296875
random,4,72.58999633789062,71.9907455444336,132.9145965576172,-60.20841598510742,-60.923851013183594,0.7154350280761719
random,5,590.7000122070312,589.9515380859375,132.9145965576172,457.9339294433594,457.0369415283203,0.8969879150390625
random,6,172.75,179.75576782226562,132.9145965576172,47.072593688964844,46.84117126464844,0.23142242431640625
