sample_index,label_wm2,prediction_wm2,abs_error_wm2
184,221.8000030517578,210.9889678955078,10.81103515625
185,81.05000305175781,73.07861328125,7.9713897705078125
186,388.17999267578125,374.1614685058594,14.018524169921875
187,124.86000061035156,116.16812133789062,8.691879272460938
188,24.40999984741211,22.071245193481445,2.338754653930664
189,45.20000076293945,40.215152740478516,4.9848480224609375
190,50.56999969482422,44.33366775512695,6.236331939697266
191,139.85000610351562,131.95779418945312,7.8922119140625
192,174.85000610351562,161.12429809570312,13.7257080078125
193,2.0199999809265137,2.413486957550049,0.39348697662353516
194,64.55999755859375,58.26157760620117,6.298419952392578
195,124.54000091552734,127.88322448730469,3.3432235717773438
196,37.09000015258789,37.56929016113281,0.4792900085449219
197,84.87000274658203,82.28311920166016,2.586883544921875
198,16.709999084472656,16.523897171020508,0.18610191345214844
199,69.5,69.25182342529297,0.24817657470703125
200,50.15999984741211,48.75918960571289,1.4008102416992188
201,11.069999694824219,11.359091758728027,0.2890920639038086
202,12.449999809265137,12.315404891967773,0.13459491729736328
203,87.26000213623047,82.1146011352539,5.1454010009765625
204,11.979999542236328,11.174333572387695,0.8056659698486328
205,10.229999542236328,9.222456932067871,1.007542610168457
206,423.4100036621094,400.4234924316406,22.98651123046875
207,362.2300109863281,303.2723388671875,58.957672119140625
208,25.479999542236328,26.853830337524414,1.373830795288086
209,29.049999237060547,29.66673469543457,0.6167354583740234
210,2.9000000953674316,2.557558536529541,0.3424415588378906
211,0.0,2.0523836612701416,2.0523836612701416
212,70.0,65.79176330566406,4.2082366943359375
213,91.36000061035156,83.91209411621094,7.447906494140625
214,29.18000030517578,31.64393424987793,2.4639339447021484
215,55.72999954223633,52.01869201660156,3.7113075256347656
216,119.77999877929688,120.47249603271484,0.6924972534179688
217,25.649999618530273,24.813871383666992,0.8361282348632812
218,9.800000190734863,11.35434341430664,1.5543432235717773
219,7.869999885559082,9.297954559326172,1.4279546737670898
220,80.02999877929688,78.04025268554688,1.98974609375
221,7.800000190734863,7.398135185241699,0.40186500549316406
222,65.27999877929688,65.21674346923828,0.06325531005859375
223,5.840000152587891,3.978848934173584,1.8611512184143066
224,82.23999786376953,81.47469329833984,0.7653045654296875
225,2.240000009536743,2.3732142448425293,0.13321423530578613
226,51.099998474121094,50.58041763305664,0.5195808410644531
