group,index,label,prediction,baseline_prediction,attr_sum,diff,completeness_error
low,0,0.0,2.5286865234375,123.9046859741211,-125.36173248291016,-121.3759994506836,-3.9857330322265625
low,1,0.0,1.423932671546936,123.9046859741211,-120.95233917236328,-122.48075330257416,1.5284141302108765
low,2,0.07000000029802322,1.3132141828536987,123.9046859741211,-119.92801666259766,-122.5914717912674,2.6634551286697388
low,3,0.11999999731779099,1.349277138710022,123.9046859741211,-118.32305908203125,-122.55540883541107,4.232349753379822
low,4,0.2199999988079071,1.4328910112380981,123.9046859741211,-121.10649871826172,-122.471794962883,1.3652962446212769
low,5,0.30000001192092896,1.5190150737762451,123.9046859741211,-123.11503601074219,-122.38567090034485,-0.7293651103973389
low,6,0.3400000035762787,1.4214290380477905,123.9046859741211,-121.10638427734375,-122.4832569360733,1.3768726587295532
medium,0,156.8300018310547,161.25527954101562,123.9046859741211,37.71456527709961,37.35059356689453,0.3639717102050781
medium,1,156.86000061035156,165.99432373046875,123.9046859741211,42.58269500732422,42.089637756347656,0.4930572509765625
medium,2,156.89999389648438,146.54867553710938,123.9046859741211,22.66672706604004,22.64398956298828,0.022737503051757812
medium,3,156.99000549316406,154.6220703125,123.9046859741211,31.432086944580078,30.717384338378906,0.7147026062011719
medium,4,157.0399932861328,147.2022705078125,123.9046859741211,23.78810691833496,23.297584533691406,0.4905223846435547
medium,5,157.25999450683594,155.29495239257812,123.9046859741211,31.930740356445312,31.39026641845703,0.5404739379882812
medium,6,157.33999633789062,151.36566162109375,123.9046859741211,28.358051300048828,27.460975646972656,0.8970756530761719
high,0,1082.6199951171875,1118.6795654296875,123.9046859741211,998.8285522460938,994.7748794555664,4.053672790527344
high,1,1085.4000244140625,1126.7877197265625,123.9046859741211,1008.1442260742188,1002.8830337524414,5.261192321777344
high,2,1103.5999755859375,1112.071533203125,123.9046859741211,991.29296875,988.1668472290039,3.1261215209960938
high,3,1141.780029296875,1090.8607177734375,123.9046859741211,970.95556640625,966.9560317993164,3.9995346069335938
high,4,1144.1500244140625,1162.6795654296875,123.9046859741211,1043.0677490234375,1038.7748794555664,4.292869567871094
high,5,1188.1700439453125,1147.337158203125,123.9046859741211,1027.8465576171875,1023.4324722290039,4.414085388183594
high,6,1210.8900146484375,1211.5648193359375,123.9046859741211,1090.721923828125,1087.6601333618164,3.0617904663085938
best,0,114.37000274658203,114.37366485595703,123.9046859741211,-9.372961044311523,-9.531021118164062,0.15806007385253906
best,1,9.4399995803833,9.439827919006348,123.9046859741211,-115.37232208251953,-114.46485805511475,-0.9074640274047852
best,2,14.84000015258789,14.836894035339355,123.9046859741211,-107.1163330078125,-109.06779193878174,1.9514589309692383
best,3,72.58999633789062,72.59294891357422,123.9046859741211,-50.778709411621094,-51.311737060546875,0.5330276489257812
best,4,784.030029296875,784.0338134765625,123.9046859741211,661.5773315429688,660.1291275024414,1.4482040405273438
best,5,23.56999969482422,23.558570861816406,123.9046859741211,-99.69831848144531,-100.34611511230469,0.647796630859375
best,6,347.0199890136719,347.01544189453125,123.9046859741211,222.9942626953125,223.11075592041016,-0.11649322509765625
worst,0,680.8800048828125,829.5519409179688,123.9046859741211,708.1117553710938,705.6472549438477,2.4645004272460938
worst,1,597.3499755859375,480.3330993652344,123.9046859741211,359.11004638671875,356.4284133911133,2.6816329956054688
worst,2,362.2300109863281,263.1343994140625,123.9046859741211,139.762939453125,139.2297134399414,0.5332260131835938
worst,3,974.5999755859375,1049.87744140625,123.9046859741211,929.3970336914062,925.9727554321289,3.4242782592773438
worst,4,852.72998046875,781.217041015625,123.9046859741211,659.42236328125,657.3123550415039,2.1100082397460938
worst,5,412.79998779296875,481.9122009277344,123.9046859741211,359.3504333496094,358.0075149536133,1.3429183959960938
worst,6,504.29998779296875,435.48345947265625,123.9046859741211,312.9129943847656,311.57877349853516,1.3342208862304688
random,0,77.52999877929688,79.22160339355469,123.9046859741211,-44.5474853515625,-44.683082580566406,0.13559722900390625
random,1,389.1600036621094,374.2445068359375,123.9046859741211,251.11761474609375,250.3398208618164,0.7777938842773438
random,2,98.58999633789062,94.74369812011719,123.9046859741211,-28.708696365356445,-29.160987854003906,0.45229148864746094
random,3,350.8999938964844,359.0133056640625,123.9046859741211,235.9915313720703,235.1086196899414,0.8829116821289062
random,4,72.58999633789062,72.59294891357422,123.9046859741211,-50.778709411621094,-51.311737060546875,0.5330276489257812
random,5,590.7000122070312,585.1351318359375,123.9046859741211,462.58819580078125,461.2304458618164,1.3577499389648438
random,6,172.75,181.5818328857422,123.9046859741211,58.95534896850586,57.677146911621094,1.2782020568847656
