group,index,label,prediction,baseline_prediction,attr_sum,diff,completeness_error
low,0,0.0,2.05232310295105,132.9145965576172,-133.3511505126953,-130.86227345466614,-2.488877058029175
low,1,0.0,2.055525302886963,132.9145965576172,-131.25267028808594,-130.85907125473022,-0.3935990333557129
low,2,0.07000000029802322,1.9543737173080444,132.9145965576172,-130.67066955566406,-130.96022284030914,0.28955328464508057
low,3,0.11999999731779099,1.9543520212173462,132.9145965576172,-130.19558715820312,-130.96024453639984,0.7646573781967163
low,4,0.2199999988079071,1.9318398237228394,132.9145965576172,-131.4062957763672,-130.98275673389435,-0.42353904247283936
low,5,0.30000001192092896,1.9543174505233765,132.9145965576172,-132.4473114013672,-130.9602791070938,-1.4870322942733765
low,6,0.3400000035762787,1.9586542844772339,132.9145965576172,-132.1497802734375,-130.95594227313995,-1.1938380002975464
medium,0,156.8300018310547,159.0303955078125,132.9145965576172,27.926326751708984,26.115798950195312,1.8105278015136719
medium,1,156.86000061035156,159.0728759765625,132.9145965576172,27.924190521240234,26.158279418945312,1.7659111022949219
medium,2,156.89999389648438,150.3199920654297,132.9145965576172,17.741907119750977,17.4053955078125,0.33651161193847656
medium,3,156.99000549316406,148.2564239501953,132.9145965576172,14.96969223022461,15.341827392578125,-0.3721351623535156
medium,4,157.0399932861328,149.79403686523438,132.9145965576172,14.802375793457031,16.879440307617188,-2.0770645141601562
medium,5,157.25999450683594,158.28836059570312,132.9145965576172,25.205528259277344,25.373764038085938,-0.16823577880859375
medium,6,157.33999633789062,150.7315216064453,132.9145965576172,16.561065673828125,17.816925048828125,-1.255859375
high,0,1082.6199951171875,1087.3114013671875,132.9145965576172,965.7310791015625,954.3968048095703,11.334274291992188
high,1,1085.4000244140625,1082.1767578125,132.9145965576172,962.489013671875,949.2621612548828,13.226852416992188
high,2,1103.5999755859375,1133.638671875,132.9145965576172,1012.4288330078125,1000.7240753173828,11.704757690429688
high,3,1141.780029296875,1120.159912109375,132.9145965576172,1001.3914794921875,987.2453155517578,14.146163940429688
high,4,1144.1500244140625,1116.009765625,132.9145965576172,986.531005859375,983.0951690673828,3.4358367919921875
high,5,1188.1700439453125,1136.995361328125,132.9145965576172,1022.9903564453125,1004.0807647705078,18.909591674804688
high,6,1210.8900146484375,1224.302001953125,132.9145965576172,1103.664794921875,1091.3874053955078,12.277389526367188
best,0,5.739999771118164,5.739290714263916,132.9145965576172,-123.21578216552734,-127.17530584335327,3.9595236778259277
best,1,33.619998931884766,33.61811828613281,132.9145965576172,-97.30304718017578,-99.29647827148438,1.9934310913085938
best,2,591.3699951171875,591.3740844726562,132.9145965576172,462.6994934082031,458.45948791503906,4.2400054931640625
best,3,14.350000381469727,14.34512996673584,132.9145965576172,-116.77640533447266,-118.56946659088135,1.7930612564086914
best,4,9.109999656677246,9.11563491821289,132.9145965576172,-119.68766784667969,-123.7989616394043,4.111293792724609
best,5,414.2300109863281,414.2405090332031,132.9145965576172,281.2734069824219,281.32591247558594,-0.0525054931640625
best,6,44.529998779296875,44.53854751586914,132.9145965576172,-86.67860412597656,-88.37604904174805,1.6974449157714844
worst,0,680.8800048828125,840.7178344726562,132.9145965576172,719.780517578125,707.8032379150391,11.977279663085938
worst,1,825.5999755859375,668.5387573242188,132.9145965576172,551.628173828125,535.6241607666016,16.004013061523438
worst,2,974.5999755859375,1081.1708984375,132.9145965576172,962.4396362304688,948.2563018798828,14.183334350585938
worst,3,597.3499755859375,510.072021484375,132.9145965576172,385.01507568359375,377.1574249267578,7.8576507568359375
worst,4,617.8300170898438,702.6477661132812,132.9145965576172,582.954833984375,569.7331695556641,13.221664428710938
worst,5,852.72998046875,767.9505615234375,132.9145965576172,640.964111328125,635.0359649658203,5.9281463623046875
worst,6,667.7000122070312,584.906982421875,132.9145965576172,460.14520263671875,451.9923858642578,8.152816772460938
random,0,77.52999877929688,75.1156234741211,132.9145965576172,-55.80902862548828,-57.798973083496094,1.9899444580078125
random,1,389.1600036621094,397.2484130859375,132.9145965576172,262.88427734375,264.3338165283203,-1.4495391845703125
random,2,98.58999633789062,94.39252471923828,132.9145965576172,-36.593563079833984,-38.522071838378906,1.9285087585449219
random,3,350.8999938964844,368.71807861328125,132.9145965576172,233.5553741455078,235.80348205566406,-2.24810791015625
random,4,72.58999633789062,71.9907455444336,132.9145965576172,-59.146270751953125,-60.923851013183594,1.7775802612304688
random,5,590.7000122070312,589.9515380859375,132.9145965576172,452.41339111328125,457.0369415283203,-4.6235504150390625
random,6,172.75,179.75576782226562,132.9145965576172,51.27629470825195,46.84117126464844,4.435123443603516
